potential_evapotranspiration,cloud_cover,precipitation,maximum_temperature,rain_days,minimum_temperature,vapour_pressure,ground_frost_frequency,diurnal_temperature_range,mean_temperature,soil_moisture,soil_mineral_fertilizers_nitrogen,soil_mineral_fertilizers_nitrogen_per_unit_area,soil_mineral_fertilizers_phosphorus,soil_mineral_fertilizers_phosphorus_per_unit_area,soil_mineral_fertilizers_potassium,soil_mineral_fertilizers_potassium_per_unit_area,soil_manure_applied_to_soils_nitrogen,soil_manure_applied_to_soils_nitrogen_per_unit_area,soil_manure_applied_to_soils_phosphorus,soil_manure_applied_to_soils_phosphorus_per_unit_area,soil_manure_applied_to_soils_potassium,soil_manure_applied_to_soils_potassium_per_unit_area,soil_atmospheric_deposition_nitrogen,soil_atmospheric_deposition_nitrogen_per_unit_area,soil_crop_removal_nitrogen,soil_crop_removal_nitrogen_per_unit_area,soil_crop_removal_phosphorus,soil_crop_removal_phosphorus_per_unit_area,soil_crop_removal_potassium,soil_crop_removal_potassium_per_unit_area,soil_biological_fixation_nitrogen,soil_biological_fixation_nitrogen_per_unit_area,soil_seed_nitrogen,soil_seed_nitrogen_per_unit_area,soil_seed_phosphorus,soil_seed_phosphorus_per_unit_area,soil_leaching_nitrogen,soil_leaching_nitrogen_per_unit_area,soil_volatilisation_nitrogen,soil_volatilisation_nitrogen_per_unit_area,satellite_NDVImean,satellite_NDVIstd,satellite_PETmean,satellite_PETstd,satellite_CHIRPSmean,satellite_CHIRPSstd
5.2,43.5,48.6,26.7,6.7,12.7,12.6,0.1,14.0,19.7,9.34615384615385,83790.0,6.7846,58742.28,4.7565,52887.6,4.2824,40166.428,3.2523,9018.4324,0.7302,33460.0964,2.7093,36599.8709,2.9636,151587.0938,12.2743,26498.3117,2.1456,61028.5168,4.9416,36910.61228940908,2.9887,1966.3330188938598,0.15919999346596622,394.3558904531631,0.031899999228851936,16412.285645815165,1.328900002725224,37186.928507878285,3.011100006427284,0.118516382491849,0.33703809344151,0.154192171359543,0.445003700444743,56.5324996651548,32.1612467420568
5.6,41.8,62.6,28.8,7.9,14.9,14.5,0.0,13.9,21.8,11.1785714285714,83790.0,6.7846,58742.28,4.7565,52887.6,4.2824,40166.428,3.2523,9018.4324,0.7302,33460.0964,2.7093,36599.8709,2.9636,151587.0938,12.2743,26498.3117,2.1456,61028.5168,4.9416,36910.6114,2.9887,1966.333020699563,0.1591999935173996,394.35588755776496,0.03189999896887574,16412.285716014314,1.3289000077547848,37186.92875506619,3.0111000249886946,0.24194350216456853,0.35626255084253644,0.2128507952514428,0.37087480748268375,87.24599513953974,42.55666881781133
5.5,43.1,54.1,29.7,6.9,16.1,15.9,0.0,13.6,22.9,9.83636363636364,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672,0.1341,345.414,0.0278,16878.8836,1.3601,38615.8253,3.1117,0.363654896930828,0.346701990611173,0.21881687861109,0.398889192196932,79.923779050766,34.3702174198373
4.8,44.2,63.7,28.4,7.6,15.4,15.7,0.0,13.0,21.9,13.2708333333333,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672,0.1341,345.414,0.0278,16878.8836,1.3601,38615.8253,3.1117,0.4410056897941195,0.3282251519443297,0.17980258987292308,0.3907198506504642,71.64855076288957,29.285170365703586
4.0,42.1,56.2,26.9,8.0,13.7,14.7,0.0,13.1,20.3,14.05,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672,0.1341,345.414,0.0278,16878.8836,1.3601,38615.8253,3.1117,0.44756923954967914,0.2822173508105832,0.15145586939549158,0.4476325763265617,41.18916991255797,18.919092312333504
3.0,37.8,21.6,23.4,4.4,9.9,12.0,0.8,13.5,16.7,7.2,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9673370297,0.13410001071456565,345.4140243742685,0.02780000192428054,16878.884005685908,1.3601000322971506,38615.8264534158,3.1117000916526156,0.320015104095114,0.268907604282702,0.0948148440081157,0.45766459042367,20.7473263535453,12.9053491520623
2.3,28.7,29.0,21.3,4.4,6.6,9.8,4.2,14.7,14.0,12.6086956521739,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672,0.1341,345.414,0.0278,16878.8836,1.3601,38615.8253,3.1117,0.151729380161654,0.280842108349623,0.0906647642639864,0.470203570441223,14.6757129238503,15.6596413154326
2.0,24.8,13.5,19.0,2.7,4.0,8.3,8.8,15.0,11.5,6.75,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672894373434,0.13410000708629366,345.4140147636397,0.02780000117939607,16878.883512443987,1.3600999937625498,38615.82506185651,3.1116999826696676,0.0167571460532614,0.304105785106198,-0.165612554420707,0.465144520362508,16.435371532968,19.4987206056185
2.1,22.5,4.2,17.9,1.2,2.3,7.2,12.8,15.7,10.1,2.0,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672,0.1341,345.414,0.0278,16878.8836,1.3601,38615.8253,3.1117,-0.0438513456679277,0.31795680927285,0.111893387387202,0.463284163829593,12.3392335276455,12.7292510124943
2.8,25.7,7.9,19.2,1.8,3.5,7.3,10.1,15.7,11.3,2.82142857142857,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672,0.1341,345.414,0.0278,16878.8836,1.3601,38615.8253,3.1117,-0.0309285872411596,0.3136867070152826,0.08014723631376666,0.40699757272350284,15.919008232159731,12.901912095823766
3.8,33.5,34.0,22.6,4.8,7.3,8.9,3.0,15.3,14.9,8.94736842105263,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672,0.1341,345.414,0.0278,16878.8836,1.3601,38615.8253,3.1117,0.0344332823930621,0.294437036762416,0.2229953585918,0.393627732853395,36.714473575948,19.3208298436371
4.5,41.8,69.8,24.0,8.7,9.6,10.2,0.9,14.4,16.8,15.5111111111111,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672889944447,0.13410000702072108,345.41401467505335,0.027800000516413965,16878.883514827616,1.360099993884307,38615.825072062034,3.1116999833321466,0.21257964046077477,0.3118917332223636,0.11103644243565094,0.42688729951033255,83.91558612783439,44.81669204603463
5.2,43.5,70.9,26.6,8.5,12.6,12.6,0.1,14.0,19.6,13.6346153846154,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672,0.1341,345.414,0.0278,16878.8836,1.3601,38615.8253,3.1117,0.361311316924138,0.327942689976687,0.0986150160069582,0.402945120422107,104.365370471914,53.3254499710245
5.5,41.8,83.9,28.0,9.8,14.0,13.6,0.0,13.9,21.0,15.2545454545455,88650.0,7.1434,79068.6,6.3714,56473.2,4.5506,40069.4178,3.2288,8951.5805,0.7213,33673.5489,2.7134,37456.8415,3.0183,141889.9025,11.4335,25889.2559,2.0862,58202.6106,4.69,36760.5266,2.9622,1663.9672,0.1341,345.414,0.0278,16878.8836,1.3601,38615.8253,3.1117,0.5023163168766247,0.3049053215976538,0.181132528113668,0.4619920905640714,134.42623674761245,64.35774095791038
5.4,43.1,87.8,28.7,9.4,15.0,14.9,0.0,13.6,21.8,16.2592592592593,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.60184456753,2.9799,1590.6283,0.128,340.1078,0.0274,16473.5161,1.3259,37926.7741,3.0527,0.588024250020413,0.273707157978818,0.217220139810577,0.395630788737651,144.096421272525,62.781153771185
4.8,44.2,93.1,28.4,9.3,15.4,15.7,0.0,13.0,21.9,19.3958333333333,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.6008,2.9799,1590.6283,0.128,340.1078,0.0274,16473.5161,1.3259,37926.7741,3.0527,0.606979896283742,0.265392584384447,0.189589556781565,0.42762209153921,88.9004603806371,36.5258646083133
4.0,42.1,63.4,27.3,8.3,14.2,15.3,0.0,13.1,20.7,15.85,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.603262564495,2.9799,1590.6284338733253,0.12800001001517736,340.10781971581815,0.027400001489742254,16473.51668526068,1.325900045971835,37926.7757016091,3.0527001260595448,0.487300533749337,0.26742318724324,0.0315014328186905,0.396542487415923,44.9320433831993,18.7249395616591
3.0,37.8,75.7,23.5,8.4,10.0,12.0,0.7,13.5,16.7,25.2333333333333,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.6017012675,2.9799,1590.6283658601822,0.1280000051667109,340.10781025309285,0.02740000080595629,16473.516096746185,1.3259000001594208,37926.7740606844,3.0526999977894462,0.312894866434642,0.287316563245455,0.0211550146399792,0.391866413812113,32.1575005849211,18.9558662414548
2.3,28.7,35.1,20.2,4.8,5.4,9.0,6.2,14.7,12.8,15.2608695652174,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.6008,2.9799,1590.6283,0.128,340.1078,0.0274,16473.5161,1.3259,37926.7741,3.0527,0.120721935374162,0.29472187839685,-0.0335335830771945,0.435034154182767,12.2607166767129,15.0913896560667
1.9,24.8,7.1,18.1,2.0,3.1,7.7,10.5,15.0,10.6,3.73684210526316,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.6008,2.9799,1590.6283,0.128,340.1078,0.0274,16473.5161,1.3259,37926.7741,3.0527,0.0095663736668042,0.300656352270854,0.0218940642687154,0.445963434581433,6.88204619884579,9.38240037759127
2.2,22.5,4.9,18.4,1.5,2.8,7.4,11.6,15.7,10.6,2.22727272727273,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.6008,2.9799,1590.6283,0.128,340.1078,0.0274,16473.5161,1.3259,37926.7741,3.0527,-0.0392251537780466,0.313927005371715,-0.048831321106136,0.450246478185543,7.10775978334576,7.43133358032453
2.9,25.7,3.8,20.4,1.3,4.7,8.0,7.4,15.7,12.5,1.31034482758621,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.6008,2.9799,1590.6283,0.128,340.1078,0.0274,16473.5161,1.3259,37926.7741,3.0527,-0.04924806579572,0.30325438611664,0.0618353827732911,0.436090202760741,11.8127542024026,9.20202681479895
3.9,33.5,26.7,23.0,4.6,7.7,9.2,2.4,15.3,15.3,6.84615384615385,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.6008,2.9799,1590.6283,0.128,340.1078,0.0274,16473.5161,1.3259,37926.7741,3.0527,0.03638059981295682,0.2868257359862581,0.09780231894509717,0.4722630776400552,33.59869056109515,15.459605267989556
4.5,41.8,41.8,24.1,6.7,9.7,10.3,0.9,14.4,16.9,9.28888888888889,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.60218100075,2.9799,1590.6284878216813,0.1280000138145899,340.10782822865343,0.027400002123455506,16473.51688676311,1.3259000613065706,37926.775237468515,3.052700088946294,0.141854278622934,0.304256349931753,0.079924952625237,0.436997051220093,59.1849996828273,29.5257623623262
5.1,43.5,56.1,25.8,7.4,11.8,11.9,0.2,14.0,18.8,11.0,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.6008,2.9799,1590.6283,0.128,340.1078,0.0274,16473.5161,1.3259,37926.7741,3.0527,0.2762258289563929,0.33596983871120706,0.18391297499550469,0.412602190000941,70.2826638055626,41.7814038516627
5.5,41.8,70.4,27.7,8.9,13.7,13.3,0.0,13.9,20.7,12.8,88110.0,7.0919,96138.0,7.7381,63495.0,5.1107,38312.5804,3.0838,8430.8614,0.6786,32373.1362,2.6057,38178.9311,3.073,166015.1874,13.3625,28433.316,2.2886,67695.1377,5.4487,37022.60152670645,2.9799,1590.6283,0.128,340.1078,0.0274,16473.5161,1.3259,37926.7741,3.0527,0.386028014727195,0.338216574497629,0.142908120077016,0.424309825574173,86.7850264195042,41.4923757716586
5.4,43.1,46.5,28.5,7.2,14.8,14.7,0.0,13.6,21.6,8.61111111111111,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.7908,4.0222,2740.5218,0.2202,596.9221,0.048,19392.8505,1.5579,46774.2757,3.7576,0.4773671627786761,0.30971962440881984,0.12636293269064272,0.37829084397025303,100.3919081453792,51.2919378076155
4.8,44.2,41.3,28.6,6.1,15.6,16.0,0.0,13.0,22.1,8.60416666666667,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.7908,4.0222,2740.5218,0.2202,596.9221,0.048,19392.8505,1.5579,46774.2757,3.7576,0.5513316312183056,0.2860286496177458,0.1430272233150034,0.4225636212035511,110.29895074269584,58.700912681702846
4.0,42.1,48.9,26.8,7.2,13.7,14.7,0.0,13.1,20.2,12.225,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.7908,4.0222,2740.5218,0.2202,596.9221,0.048,19392.8505,1.5579,46774.2757,3.7576,0.547103262396801,0.271434666775764,0.26734852435126,0.414090153630336,81.2492305702886,29.3465826843189
2.9,37.8,35.6,22.4,5.5,8.9,11.2,1.4,13.5,15.7,12.2758620689655,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.7908,4.0222,2740.5218,0.2202,596.9221,0.048,19392.8505,1.5579,46774.2757,3.7576,0.39269191802428,0.270679575757197,0.213947400028097,0.433346350736777,36.5888546239526,19.9261309117824
2.3,28.7,7.7,21.4,2.2,6.6,9.8,4.2,14.7,14.0,3.34782608695652,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.7908,4.0222,2740.5218,0.2202,596.9221,0.048,19392.8505,1.5579,46774.2757,3.7576,0.19404645452874347,0.301565568779369,0.11322015242049903,0.4485211210133756,16.442845609378235,18.660916379276923
1.9,24.8,17.0,18.3,3.0,3.3,7.8,10.3,15.0,10.7,8.94736842105263,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.7908,4.0222,2740.5218,0.2202,596.9221,0.048,19392.8505,1.5579,46774.2757,3.7576,0.04738076929794568,0.32090535224445105,0.12581008103423322,0.4011271110328681,8.653324721350529,12.694165754765416
2.2,22.5,18.1,18.7,3.8,3.1,7.6,11.0,15.7,10.9,8.22727272727273,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.790359997,4.0222,2740.5218377072815,0.2202000028461758,596.9221066363975,0.04800000049269674,19392.851544008572,1.5579000572749666,46774.27778098724,3.7576001192754527,-0.026762862360992533,0.32237852259293204,-0.08128164787752196,0.46041994525163576,10.52223895703813,10.707448108877953
2.9,25.7,21.4,20.3,3.7,4.6,7.9,7.8,15.7,12.4,7.37931034482759,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.7908,4.0222,2740.5218,0.2202,596.9221,0.048,19392.8505,1.5579,46774.2757,3.7576,-0.0337855416907562,0.320298641698917,0.0953665519506073,0.457859098919595,16.9289477040698,15.9628328200307
3.9,33.5,26.4,23.3,4.5,7.9,9.4,2.3,15.3,15.6,6.76923076923077,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.78951896866,4.0222,2740.5218356201317,0.22020000265279058,596.9221054374216,0.04800000039313358,19392.851581242576,1.557900080217574,46774.278625386345,3.757600219951438,0.021579005445124,0.316758391574871,0.0346410786097915,0.436085692003337,24.6377973101907,19.7144764719383
4.6,41.8,49.7,24.7,6.9,10.3,10.7,0.7,14.4,17.5,10.804347826087,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.78948122921,4.0222,2740.521861921191,0.22020000459733555,596.9221089502142,0.04800000064034429,19392.852452068993,1.5579000855532692,46774.27891007707,3.757600245956733,0.08133307352246352,0.3215160369708281,0.07994002011295058,0.36176762579587424,32.480659185712206,16.982227269796315
5.1,43.5,46.8,26.4,7.0,12.4,12.4,0.1,14.0,19.4,9.17647058823529,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.7908,4.0222,2740.5218,0.2202,596.9221,0.048,19392.8505,1.5579,46774.2757,3.7576,0.148749240839755,0.328862974473053,0.131247312303356,0.396756598948966,51.4441541967093,26.6279288131958
5.6,41.8,49.3,28.9,7.1,15.0,14.5,0.0,13.9,21.9,8.80357142857143,117900.0,9.4714,100062.0,8.0384,64466.1,5.1788,38014.2523,3.0538,8359.0472,0.6715,32251.2287,2.5909,38933.7407,3.1277,262726.0497,21.1059,48058.1554,3.8607,97667.1064,7.846,50067.7908,4.0222,2740.5218,0.2202,596.9221,0.048,19392.8505,1.5579,46774.2757,3.7576,0.33540454389357743,0.3473381706596388,0.13644573005668492,0.40468397045720483,89.23178013336981,41.18368337106466
5.5,43.1,110.9,29.2,10.3,15.6,15.3,0.0,13.6,22.4,20.1636363636364,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.548,3.4471,2406.949,0.1931,482.5205,0.0387,20860.8938,1.6733,50717.8407,4.0682,0.49458202054368716,0.32116028628845394,0.1716925773788616,0.4525641947231804,97.2951648199815,44.22825275379472
4.8,44.2,113.3,28.1,10.6,15.0,15.2,0.0,13.0,21.5,23.6041666666667,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.548,3.4471,2406.949,0.1931,482.5205,0.0387,20860.8938,1.6733,50717.8407,4.0682,0.551457355096638,0.283931349691599,0.234477345437941,0.403871730341226,98.9356054461324,42.0762453548002
3.9,42.1,83.9,26.2,9.8,13.1,14.1,0.0,13.1,19.6,21.5128205128205,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.548,3.4471,2406.949,0.1931,482.5205,0.0387,20860.8938,1.6733,50717.8407,4.0682,0.52506976709482,0.266146790776356,0.264559941477913,0.41458472278977,72.5762128838755,36.7859294135449
3.0,37.8,39.2,24.3,6.0,10.8,12.8,0.4,13.5,17.5,13.0666666666667,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.54814407482,3.4471,2406.948950411232,0.19309999619687163,482.5204923098662,0.03869999940341503,20860.89383792466,1.6733000029746077,50717.840764307264,4.068200005007111,0.406681113807165,0.261356284986813,0.273142460921947,0.40774540801246,78.3315847478896,33.2172379750076
2.3,28.7,44.9,21.1,5.6,6.4,9.6,4.5,14.7,13.7,19.5217391304348,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.5487462976,3.4471,2406.949001473041,0.1931000000408264,482.52050109375256,0.038700000071363386,20860.894148103547,1.6733000270244835,50717.841665812746,4.068200075228472,0.189869212793602,0.275176432134115,-0.0917725002775497,0.425963439102871,14.0908191342517,11.2092006591057
2.0,22.7,5.6,19.4,1.5,3.8,8.3,9.0,15.5,11.6,2.8,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.54829341504,3.4471,2406.9489643143006,0.19309999728269633,482.52049575772793,0.03869999967481425,20860.89448938318,1.6733000537581895,50717.84267920387,4.068200154830784,0.0188093883876931,0.298642138852966,-0.0237228641364394,0.475924976469813,8.28730220999861,12.5496355255016
2.2,22.5,9.1,18.9,2.0,3.2,7.7,10.7,15.7,11.0,4.13636363636364,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.54831148173,3.4471,2406.9489358808737,0.19309999535557645,482.5205021239567,0.03870000014391916,20860.894332494197,1.673300040811839,50717.842146002586,4.0682001113656066,-0.0467488786786546,0.307403690288895,0.07276261257896,0.392648068134554,6.82498759249297,10.484973608721
3.0,25.7,20.7,20.7,3.6,5.0,8.1,7.0,15.7,12.8,6.9,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.548,3.4471,2406.949,0.1931,482.5205,0.0387,20860.8938,1.6733,50717.8407,4.0682,-0.0643373560153278,0.293996474131013,0.0656282523309803,0.424800466024165,7.84820002125247,7.37944647881279
3.9,33.5,31.7,23.2,4.9,7.9,9.3,2.2,15.3,15.5,8.12820512820513,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.548138191196,3.4471,2406.9488995273296,0.19309999247539641,482.5204858585854,0.038699998917247715,20860.89409946087,1.6733000218955774,50717.841459966825,4.06820005617243,-0.05292121092957,0.2787911753202,0.0898383132711561,0.468737616881391,12.6985329418807,11.724246372715
4.6,41.8,28.6,24.5,5.6,10.0,10.6,0.8,14.4,17.2,6.21739130434783,129510.0,10.3882,104692.32,8.3976,71786.7,5.7581,39549.469,3.1723,8729.7465,0.7002,33375.9286,2.6771,39675.1754,3.1824,183979.5026,14.7573,31762.2288,2.5477,74121.877,5.9454,42974.54825839506,3.4471,2406.9489571326644,0.19309999695319108,482.52049590645305,0.03869999970470706,20860.894425562492,1.6733000484597802,50717.8424738431,4.068200137945369,0.0555091211092157,0.290123043193758,0.0402993805579243,0.396972360644356,28.347908481886,20.2432417346584
